N,t,mse_lin,mse_iso,mse_CV,lambda
400,37,0.0077953821611064684,0.001393600663026198,0.0014460305606666492,0.125
400,38,0.008280152208864095,0.001257615855821803,0.0022616176274891527,1.0
400,39,0.00986765869285808,0.0019712134630796617,0.002509509879937967,0.5
400,40,0.014378300635130807,0.001785055688690878,0.001785055688690878,0.0
400,41,0.00898100098736337,0.0015298695907443156,0.0017092201266810222,0.5
400,42,0.01151257978661383,0.0012812915484956336,0.0012812915484956336,0.0
400,43,0.0142915297314504,0.001112212334418299,0.0016351037104015767,0.125
400,44,0.006430208347278501,0.0016317667566688385,0.0016317667566688385,0.0
400,45,0.011069646085962385,0.0013114478329182488,0.0013114478329182488,0.0
400,46,0.011691070586887524,0.002065762160478965,0.002065762160478965,0.0
400,47,0.008403098888890882,0.001434641549277232,0.0013774829617234955,0.0625
400,48,0.00833662905711998,0.003296136856593941,0.003296136856593941,0.0
400,49,0.008850262822284431,0.0022335936988903756,0.002501557379435337,0.25
450,0,0.008960577547008103,0.0008848464452501623,0.002515204644746682,1.0
450,1,0.012883961343850442,0.0019372320602501296,0.0019372320602501296,0.0
450,2,0.014291392102052438,0.0018147852242133518,0.0021177712042789445,0.125
450,3,0.007373251364715561,0.0012863700399502334,0.0012863700399502334,0.0
450,4,0.00499433893706312,0.0011514160703498238,0.0011514160703498238,0.0
450,5,0.006741875794592496,0.0013856028720209176,0.0013856028720209176,0.0
450,6,0.009764653613621893,0.001170170037361444,0.001170170037361444,0.0
450,7,0.014281605449425881,0.0012272116139409915,0.0012272116139409915,0.0
450,8,0.008574063628963043,0.0014414124709529281,0.0014414124709529281,0.0
450,9,0.01366840818899751,0.0011530941184450664,0.0011530941184450664,0.0
450,10,0.008434323649572108,0.0036709406116499145,0.003673815098267788,0.001953125
450,11,0.01079788027367444,0.0005627033365342542,0.0005627033365342542,0.0
450,12,0.011042517377252502,0.0016580672505646695,0.0023840039946453374,0.25
450,13,0.011440728262592466,0.00055370176826205,0.00055370176826205,0.0
450,14,0.011531071778882485,0.0018990952258715376,0.001935011532266026,0.03125
450,15,0.008617973803199645,0.0015977613804032276,0.0016580132503406628,0.0625
450,16,0.006950158836737809,0.002633466480097607,0.003512599093915277,1.0
450,17,0.00839912462655818,0.0014258071587745747,0.0014258071587745747,0.0
450,18,0.0062547214809667686,0.0010293784278844862,0.0010293784278844862,0.0
450,19,0.0094246853255034,0.0035837304918752994,0.0032992692473032296,0.125
450,20,0.010490260723018943,0.0017314084275307188,0.0017314084275307188,0.0
450,21,0.005440891171686627,0.0017550419877509398,0.0037066448813471904,4.0
450,22,0.00936608045634116,0.0018019120886697782,0.002428973472660032,0.25
450,23,0.011006169013421985,0.0018719784114402103,0.002252282422245261,0.25
450,24,0.011271725224381586,0.0019727707770725365,0.002295430643011699,0.25
450,25,0.012202309426278637,0.001371244842921463,0.002473714407238314,0.5
450,26,0.006625508274779075,0.0010969611294819855,0.0010969611294819855,0.0
450,27,0.00697258251361453,0.0015009372815404038,0.0015009372815404038,0.0
450,28,0.012876169866626565,0.0009121514514043406,0.001189124937736023,0.125
450,29,0.012894652963605124,0.001955093076616765,0.0028248821169715404,0.25
450,30,0.011161125418508146,0.0022454133901358146,0.0031161085260920777,0.5
450,31,0.011406791686124445,0.0012757464981830433,0.0011390822468920194,0.125
450,32,0.010587873260078883,0.0007956832912628918,0.0007956832912628918,0.0
450,33,0.011580959785440346,0.0018390099567883941,0.0028402876616322515,0.5
450,34,0.008652582873901686,0.0005683874579428793,0.0005795632478096372,0.03125
450,35,0.011613697218429869,0.0015595796875974193,0.0015595796875974193,0.0
450,36,0.011453556899380159,0.0013539861339258244,0.0017877081299769177,0.25
450,37,0.009166065562402397,0.0012081572072531425,0.0012081572072531425,0.0
450,38,0.005820379015543465,0.0020826323588796995,0.0020826323588796995,0.0
450,39,0.010411643762310328,0.0012726533135506556,0.0012932150298451978,0.03125
450,40,0.007635414868822657,0.0008460555530906201,0.0008460555530906201,0.0
450,41,0.006560076206371127,0.001888185137268729,0.001888185137268729,0.0
450,42,0.009140243045061421,0.001950982583856825,0.0020076458729508667,0.0625
450,43,0.010177757453925398,0.001483958855898055,0.0014794022385069279,0.001953125
450,44,0.010401457749437504,0.0015187070856006375,0.0015395846682945886,0.25
450,45,0.00988013071234601,0.000987230154155863,0.0009705472155458075,0.125
450,46,0.014135469012559519,0.0014545417159323587,0.0014545417159323587,0.0
450,47,0.011781859296005155,0.0016143146513922604,0.002446868611217203,0.25
450,48,0.007529553064620819,0.0007896833865538676,0.0007896833865538676,0.0
450,49,0.01028276509095715,0.0017984759157536308,0.0017984759157536308,0.0
500,0,0.010042894686033815,0.0012201979211055878,0.0012301951069795573,0.015625
500,1,0.012436447594059843,0.0013153876941170916,0.0013153876941170916,0.0
500,2,0.011381520695448693,0.001632191789099749,0.0027423151155338945,0.5
500,3,0.004416280257202618,0.0005602986281878035,0.004416280257202618,inf
500,4,0.012045539749245729,0.0012029731404932893,0.0013483217323560109,0.0625
500,5,0.010498967850454873,0.0007848832874297594,0.0010225025467983865,0.125
500,6,0.008384552039043626,0.0009232399813801114,0.0009232399813801114,0.0
500,7,0.0144774830546278,0.0006808611589721949,0.0006808611589721949,0.0
500,8,0.005853510923693847,0.0007886364961890511,0.0009390514747839278,0.25
500,9,0.009864824919304897,0.0022966888915968704,0.0024237961773465374,0.125
500,10,0.007844106094194074,0.0014736903682746048,0.0014736903682746048,0.0
500,11,0.004407343206338122,0.001647655967714498,0.001647655967714498,0.0
500,12,0.010300338389328503,0.0008460761839947964,0.0008460761839947964,0.0
500,13,0.013442547513138194,0.002127990851193107,0.002127990851193107,0.0
500,14,0.01194777819267544,0.0015912697637304658,0.0014371793778892763,0.125
500,15,0.004644703507036794,0.0020024122208370456,0.0039901208370880905,8.0
500,16,0.00892240537447078,0.0016717765276095492,0.0016717765276095492,0.0
500,17,0.010450000334090189,0.002116730208585424,0.002116730208585424,0.0
500,18,0.01191909910200326,0.0016304435217770483,0.0016304435217770483,0.0
500,19,0.012034987306978029,0.001718863518648985,0.001718863518648985,0.0
500,20,0.014111683535419391,0.0013064274119185082,0.004244729045421083,1.0
500,21,0.005844261474288451,0.0011014925131308296,0.0011014925131308296,0.0
500,22,0.010592978148153671,0.0011786389989018515,0.0011786389989018515,0.0
500,23,0.014510265270993581,0.000678510398526245,0.0006998322149567838,0.015625
500,24,0.008366352900100505,0.0014480410526397818,0.0020985965142658537,0.5
500,25,0.007307040551146794,0.001898897291938584,0.001898897291938584,0.0
500,26,0.011656735982527198,0.0011775500594583598,0.0011775500594583598,0.0
500,27,0.00550321338840978,0.0005711605891650147,0.0005711605891650147,0.0
500,28,0.0102808921897586,0.0010290371006750885,0.0010290371006750885,0.0
500,29,0.010228646632935752,0.0016907950139006783,0.0016907950139006783,0.0
500,30,0.010742978881858432,0.0011119675888869231,0.00197950531966112,0.5
500,31,0.012504824536684807,0.0009173001633111039,0.0008947251150041306,0.0625
500,32,0.008148086536015016,0.0008400245856964079,0.0008400245856964079,0.0
500,33,0.006151521549140234,0.0028563486894463194,0.0028563486894463194,0.0
500,34,0.011698650676721697,0.0009138406148815254,0.0010192281555552658,0.125
500,35,0.010737294722653536,0.0021690946929195233,0.002361736611102639,0.125
500,36,0.007300370683780696,0.0013103801307754546,0.001381202641645156,0.125
500,37,0.013090714595480136,0.0012587236642640778,0.0012587236642640778,0.0
500,38,0.004678117524603078,0.0015867388112511965,0.001395154336780228,0.125
500,39,0.00619891601064322,0.0009650771100978768,0.001323882491353393,0.25
500,40,0.013553621343091071,0.0012498671858854461,0.0012498671858854461,0.0
500,41,0.014206062582475169,0.0015406893047229867,0.0015406893047229867,0.0
500,42,0.005674191116410029,0.0016789343225188293,0.0016789343225188293,0.0
500,43,0.007419660363789723,0.0018838508847417387,0.002267435999253749,0.5
500,44,0.012775134654408115,0.0015388476039077058,0.0026801846417630277,0.5
500,45,0.010746823397016332,0.000626508429875238,0.0006395632828203622,0.015625
500,46,0.009789857118974652,0.001061645762678919,0.0011100277766558748,0.125
500,47,0.011164683924264342,0.002100742816612283,0.002100742816612283,0.0
500,48,0.010214776073074078,0.0009539027407254111,0.0016617574633543788,0.25
500,49,0.01071735477614842,0.001821969389134624,0.0017341382372887536,0.25
550,0,0.01121278753678002,0.002339373726591908,0.004481274169879788,1.0
550,1,0.00995156966640384,0.0015766526598961174,0.002504347177018365,0.5
550,2,0.010706640712664521,0.000919175140597617,0.000919175140597617,0.0
550,3,0.004408454114462924,0.0009052230167313179,0.0009052230167313179,0.0
550,4,0.005195011162649783,0.0015471908312882938,0.0015264472231887574,0.25
550,5,0.005299374810525234,0.000669622017595641,0.0007829721013143031,0.25
550,6,0.006756565058954346,0.002393106948850988,0.0027602139795130185,0.5
550,7,0.006729216098727395,0.0019547695711629566,0.0019547695711629566,0.0
550,8,0.011499677650980105,0.0016393533356793405,0.003127672473228012,0.5
550,9,0.01316001875241978,0.0015108413274001354,0.002141718928118467,0.25
550,10,0.007690534650450144,0.000959856270899647,0.00140253118515298,0.25
550,11,0.008489358231914742,0.0019486781986650795,0.0019486781986650795,0.0
550,12,0.0073927484674635655,0.0008963165456373521,0.0008963165456373521,0.0
550,13,0.0053087017450567184,0.001199745541166765,0.004383830131089615,8.0
550,14,0.005911422444373973,0.0017517804749404594,0.0017517804749404594,0.0
550,15,0.01374797958134527,0.0018586245068499157,0.0018586245068499157,0.0
550,16,0.008706566244759333,0.0018209146489114466,0.0017487898224285746,0.0625
550,17,0.012345252046728308,0.0008277613678404267,0.0023027664920099787,0.5
550,18,0.00596813598723983,0.0011929281295378616,0.001895293951624359,0.5
550,19,0.011653372392412346,0.0012279628135494344,0.0012279628135494344,0.0
550,20,0.00899101226212856,0.00046563696863702477,0.00046563696863702477,0.0
550,21,0.008965137246513114,0.002772071814242216,0.0055776641720811536,2.0
550,22,0.014340601984335654,0.0006775084890204325,0.001957842970150556,0.5
550,23,0.01174618513132455,0.001005200799441811,0.001800614643354432,0.25
550,24,0.0064340903635894345,0.0008302227099915275,0.0009227716613564125,0.25
550,25,0.008798388358760432,0.0014161498388986274,0.0014161498388986274,0.0
550,26,0.012110674110201591,0.002584473082478225,0.002584473082478225,0.0
550,27,0.007047643052968983,0.0013517968958538422,0.0013517968958538422,0.0
550,28,0.012550074678053169,0.0011813834782285718,0.0012264008349142813,0.03125
550,29,0.00987464781916627,0.0027414193727233567,0.0030494655191436438,0.25
550,30,0.004874327148883608,0.0011408086135262759,0.0016124927042063266,0.5
550,31,0.007948207626208174,0.0006301780278703937,0.0006301780278703937,0.0
550,32,0.01393908076005711,0.0015938973404522325,0.0015938973404522325,0.0
550,33,0.012513438447751839,0.0006565780682986299,0.0006565780682986299,0.0
550,34,0.004560234202328647,0.0013416382918417583,0.0020833775339469656,1.0
550,35,0.007289521046650637,0.0006178866109053731,0.0006178866109053731,0.0
550,36,0.01013011175758239,0.0011319522827596175,0.0011319522827596175,0.0
550,37,0.00502788585957427,0.0019370258787533396,0.0019370258787533396,0.0
550,38,0.005348865808608552,0.0008286917559775044,0.0008286917559775044,0.0
550,39,0.009783859009777551,0.0018151063795688483,0.006971377304353838,4.0
550,40,0.007877815186450775,0.0015168160230545136,0.0015168160230545136,0.0
550,41,0.012402678593563636,0.0020978077697796377,0.0020978077697796377,0.0
550,42,0.006154911778263189,0.0009516558378560635,0.0009516558378560635,0.0
550,43,0.00833641202498358,0.0008651854060737771,0.0018103471013897236,0.5
550,44,0.008304135435624773,0.0011636970471846852,0.0011636970471846852,0.0
550,45,0.010824358270884293,0.0008682838562915469,0.0008682838562915469,0.0
550,46,0.012677063820666386,0.0008882617878601297,0.0016526893345421012,0.25
550,47,0.009638070663494407,0.0009932545037086712,0.0018200653404758383,0.5
550,48,0.005499427545424732,0.000582599230693724,0.000582599230693724,0.0
550,49,0.01290735693256691,0.0006956882136357053,0.0008965203893033219,0.125
600,0,0.013488092822022308,0.0009449215759669547,0.0009449215759669547,0.0
600,1,0.014106417404951778,0.0009232480732923247,0.0009232480732923247,0.0
600,2,0.005725703491305258,0.001738857976266108,0.0018425240145011706,0.25
600,3,0.0100023982661736,0.0010908393624275761,0.0010908393624275761,0.0
600,4,0.012945253317808374,0.0008244078871036416,0.0008244078871036416,0.0
600,5,0.010093973250494288,0.0016167912703842161,0.0016167912703842161,0.0
600,6,0.006972779499504576,0.0009776930646875493,0.0029108433279129375,1.0
600,7,0.014860102027007103,0.000998013794298859,0.000998013794298859,0.0
600,8,0.006765411243439469,0.00032275367454015285,0.00032275367454015285,0.0
600,9,0.011364203295640163,0.0009949361361201213,0.0009549872859035886,0.125
600,10,0.013045949920379605,0.0004566598132318283,0.0019943823199129003,0.5
600,11,0.006550456084867065,0.0017551325168816622,0.002180844365770506,0.5
600,12,0.007914197532535493,0.0010439486263653678,0.0010439486263653678,0.0
600,13,0.008104028809878644,0.0008200739283603361,0.001358393593702948,0.25
600,14,0.007838341369052725,0.001723820900850879,0.001723820900850879,0.0
600,15,0.010506276246852044,0.0010185737133200784,0.0019052301623686805,0.5
600,16,0.012672154898818224,0.0006267933629658558,0.0006267933629658558,0.0
600,17,0.010817824169323732,0.00137823304928982,0.00137823304928982,0.0
600,18,0.009724125218277783,0.000685864434097391,0.0007320425136080874,0.015625
600,19,0.004535939171710841,0.0018060722360523512,0.0018060722360523512,0.0
600,20,0.011603561976197566,0.0013430496268373785,0.0013430496268373785,0.0
600,21,0.005497616895399337,0.0009385204520481787,0.0009263658890353548,0.015625
600,22,0.010151014046607723,0.002015695719448923,0.002015695719448923,0.0
600,23,0.010437772975004068,0.0016556127663385142,0.0016556127663385142,0.0
600,24,0.004085498153519054,0.0008307596163013152,0.0008307596163013152,0.0
600,25,0.010208762246683007,0.0013428167324756788,0.0013721112508234524,0.0625
600,26,0.014539864701844197,0.0012498042540736996,0.0012953299157490686,0.0625
600,27,0.007374468508461967,0.000617693050801211,0.0008045817386469086,0.125
600,28,0.014640080744334276,0.0010762003948447394,0.0010762003948447394,0.0
600,29,0.0078033952333545,0.0011467303913485693,0.0011467303913485693,0.0
600,30,0.007538832085372763,0.0022499928191813644,0.0022499928191813644,0.0
600,31,0.012009481347574416,0.0011082468384469007,0.0011082468384469007,0.0
600,32,0.009001800492189089,0.0017654007628398554,0.0017654007628398554,0.0
600,33,0.009063687134079176,0.0015761092989827375,0.0020099644722678424,0.25
600,34,0.013804344179493713,0.0009584804226541508,0.0009584804226541508,0.0
600,35,0.009944444913453448,0.000674699375450626,0.000674699375450626,0.0
600,36,0.012395480240928562,0.000973221655470326,0.000973221655470326,0.0
600,37,0.012819678823550132,0.0013658452425347376,0.0013658452425347376,0.0
600,38,0.012628364478475146,0.0007420319555430356,0.0013184690392422718,0.25
600,39,0.010313463551613267,0.0014739425467921964,0.0014739425467921964,0.0
600,40,0.014372397258736234,0.001016534659960449,0.001977973175440489,0.25
600,41,0.01447680290895827,0.0027001199635675478,0.0027001199635675478,0.0
600,42,0.011133001305989718,0.0013120120805278168,0.00159614809510723,0.25
600,43,0.010788093080973527,0.0007074352612560178,0.0007712072555344226,0.0625
600,44,0.0062155033376573385,0.0008271390301759134,0.0008271390301759134,0.0
600,45,0.011381071149437367,0.0011347695369174312,0.0011347695369174312,0.0
600,46,0.006554756366118606,0.0013393695115161142,0.0013504021122054566,0.0078125
600,47,0.013881414310557933,0.0007014846512584527,0.0007014846512584527,0.0
600,48,0.014595481552791499,0.0004192037501003236,0.0004192037501003236,0.0
600,49,0.011349599329001306,0.0016406197734491102,0.0016135713654171378,0.125
650,0,0.006670954009395728,0.0009240571706800047,0.0022624541932039217,1.0
650,1,0.01217041305821126,0.0012016028269314044,0.0021369471638940873,0.5
650,2,0.005105125354544704,0.0009403763374538587,0.0010027526338132978,0.25
650,3,0.010719310524945583,0.0018521400383273118,0.0018521400383273118,0.0
650,4,0.005316560507043758,0.0006410097022024984,0.0006410097022024984,0.0
650,5,0.00729909931583159,0.0007338753579311124,0.0011610913469291937,0.25
650,6,0.005906619822765436,0.0008728869409643979,0.0008794648767745646,0.0078125
650,7,0.011792017930488848,0.001619651198887006,0.0017898026651168636,0.125
650,8,0.011933158037427337,0.0009000110756443317,0.0010558889857363637,0.125
650,9,0.011090372472854713,0.0009822326252240188,0.001099930200893359,0.125
650,10,0.010129063315808257,0.0007155615680739768,0.0007488173282522825,0.03125
650,11,0.013480375959395014,0.0012746062155987504,0.001228225721017203,0.03125
650,12,0.012789662443197665,0.0010752517691907041,0.0010752517691907041,0.0
650,13,0.010912321816652991,0.0009082569921088271,0.0009133915545364271,0.015625
650,14,0.009377572290945817,0.0015509684088268363,0.0015509684088268363,0.0
650,15,0.00937313958004714,0.0006393776220111302,0.0006393776220111302,0.0
650,16,0.009554451298247368,0.0014612178903974662,0.0014612178903974662,0.0
650,17,0.006932519295531755,0.000889395868275542,0.000889395868275542,0.0
650,18,0.010804068495919505,0.0011068578261882647,0.0010520689218931664,0.125
650,19,0.012904771927364786,0.0027828380281646674,0.0027828380281646674,0.0
650,20,0.014833571620653052,0.0006102380610976593,0.0010907919865889724,0.25
650,21,0.009686125912728109,0.000726289020335759,0.0009592730392009544,0.125
650,22,0.010036509265696738,0.0010666919569580014,0.0010666919569580014,0.0
650,23,0.013021831564761797,0.001090962492790771,0.001090962492790771,0.0
650,24,0.005762335740189798,0.000690533959570039,0.0006565551237530245,0.25
650,25,0.004999012201217904,0.0010979351500963583,0.0010979351500963583,0.0
650,26,0.00910173801448168,0.0012767068679958834,0.0012767068679958834,0.0
650,27,0.007931468186451992,0.001171655468386267,0.0012983646371223848,0.25
650,28,0.014657851832758204,0.0005863697702249397,0.0006381210824648229,0.03125
650,29,0.008695207371983177,0.0007252221187567303,0.0007252221187567303,0.0
650,30,0.007724036576641937,0.0014473526233465892,0.001510035104340766,0.0625
650,31,0.012965061555974726,0.0011649988101173514,0.002818972506804439,0.5
650,32,0.008573063110855459,0.0006745685269520809,0.0008886231860334278,0.125
650,33,0.0072773345690833515,0.0013939341455810616,0.0013939341455810616,0.0
650,34,0.004616116372286582,0.000719445185585873,0.000719445185585873,0.0
650,35,0.013048424367631074,0.000948910193230471,0.0009336161925435023,0.0625
650,36,0.011822066360742112,0.0007343904306195636,0.0007343904306195636,0.0
650,37,0.009265253906939984,0.001219058641057382,0.0015130499540228037,0.125
650,38,0.010868500723478279,0.0011728845153677755,0.0013082044095609115,0.25
650,39,0.008496148021340027,0.001009090061171878,0.0011359594619322036,0.0625
650,40,0.013013711307460507,0.0010517777129108678,0.002943855765536057,0.5
650,41,0.011217302260777922,0.001001864950260063,0.0010024152232885179,0.03125
650,42,0.012497202984335893,0.0008242216017494196,0.0008837426737630362,0.03125
650,43,0.008635501575555357,0.0012289747371837325,0.0012452915484318311,0.125
650,44,0.005643993416307598,0.0017779952228839826,0.002632626774856848,1.0
650,45,0.009398038987093866,0.0007923801572881775,0.0015273592480141824,0.5
650,46,0.008792960741848776,0.0009120826252161562,0.0009120826252161562,0.0
650,47,0.006434067349010135,0.0014236441694530672,0.0014248043432649351,0.001953125
650,48,0.009284928621345143,0.000676839968207822,0.000676839968207822,0.0
650,49,0.01216882403344235,0.0012038822746374717,0.0012038822746374717,0.0
700,0,0.005418317278914707,0.0007637117573241328,0.0007637117573241328,0.0
700,1,0.011599934867576432,0.0005182564668638637,0.0005182564668638637,0.0
700,2,0.005013348731177697,0.00040299070618190916,0.00040299070618190916,0.0
700,3,0.012024333328791291,0.0012224970744789709,0.0021069333067790744,0.5
700,4,0.01116692278018273,0.0011885420104117432,0.0012350041249815133,0.03125
700,5,0.004162176122149815,0.0009646563540932075,0.0009646563540932075,0.0
700,6,0.01051130141102318,0.0009990512128174424,0.0009990512128174424,0.0
700,7,0.01113890222889779,0.0009307908749277261,0.0009330394999026438,0.03125
700,8,0.011475703663664525,0.0009256981778409624,0.0009471446184467505,0.015625
700,9,0.009797485133887186,0.0007091184997447973,0.0007091184997447973,0.0
700,10,0.011775847234641304,0.0006983689394244567,0.0006983689394244567,0.0
700,11,0.009906043612933464,0.0011119111429072277,0.0011119111429072277,0.0
700,12,0.009442789959103736,0.0005156273496850703,0.0005134641378476455,0.001953125
700,13,0.014442192655576837,0.0007604040187472337,0.0007604040187472337,0.0
700,14,0.008503567290001247,0.0005935291959701521,0.0010262041664915672,0.25
700,15,0.011218333403704648,0.0016729354657720027,0.0016729354657720027,0.0
700,16,0.012059810445496442,0.0009987143093125842,0.0013646517242342187,0.125
700,17,0.012959017180874704,0.001977675145990685,0.0027293981145765666,0.25
700,18,0.012803313889095605,0.00101444098020689,0.00101444098020689,0.0
700,19,0.01021902025444796,0.0011182334192210877,0.0011125300921361512,0.0078125
700,20,0.013721088163719076,0.0008186810903862005,0.0008186810903862005,0.0
700,21,0.004735745202047178,0.0009604117668276861,0.0009604117668276861,0.0
700,22,0.010947021706224842,0.0008689015592368661,0.0008757759192552316,0.00390625
700,23,0.007461162173465552,0.0011738833594761961,0.001752605949545624,0.5
700,24,0.012117825960030613,0.00044787019672509824,0.0004881029278806831,0.015625
700,25,0.01285564016456445,0.000827119400081873,0.000827119400081873,0.0
700,26,0.010103351379674181,0.0014233479833077334,0.0014233479833077334,0.0
700,27,0.012133385007076865,0.0014079862890573963,0.0014218102342340396,0.0078125
700,28,0.009395300732451572,0.0005735888601281109,0.0005763478749975388,0.0078125
700,29,0.014604716187953136,0.001497501717714938,0.001497501717714938,0.0
700,30,0.010935055264004541,0.0009237495048433774,0.0009237495048433774,0.0
700,31,0.015161393809973051,0.0008347192715554623,0.0008793944899678069,0.125
700,32,0.013696628162159432,0.0012400173264797022,0.0012400173264797022,0.0
700,33,0.0066640830762013025,0.0006390313045500304,0.0006390313045500304,0.0
700,34,0.00928378070144499,0.0005725878593265557,0.0022736496996601063,1.0
700,35,0.010641910035513956,0.0007180233082854619,0.0008622030706732513,0.125
700,36,0.014719345700320751,0.0011740481455761863,0.0011740481455761863,0.0
700,37,0.008835516613377802,0.0012976032331042983,0.0012976032331042983,0.0
700,38,0.010308797004821159,0.001009524138240675,0.002350215778147765,0.5
700,39,0.011778885096080416,0.0016435044246806043,0.0016435044246806043,0.0
700,40,0.012853058510950872,0.0015576031116997075,0.001860354386694853,0.125
700,41,0.012651048822444624,0.0009949152738684191,0.001031880820405405,0.015625
700,42,0.0077491000474130016,0.0005559081515861906,0.0006157461739500854,0.125
700,43,0.009673797889259225,0.0007826044315299023,0.0007826044315299023,0.0
700,44,0.011700373079099949,0.001977735544193428,0.001977735544193428,0.0
700,45,0.00415437940731243,0.0007533444461183653,0.0007533444461183653,0.0
700,46,0.013578201127046434,0.0007231452843483644,0.0007231452843483644,0.0
700,47,0.009927011386441708,0.00023359164179824113,0.00023359164179824113,0.0
700,48,0.009391449101678034,0.0009590996691591718,0.0009590996691591718,0.0
700,49,0.009671225807442457,0.000581580451892428,0.000581580451892428,0.0
750,0,0.013431359790590796,0.0006862196045071315,0.0006862196045071315,0.0
750,1,0.006919191097726521,0.0009496966486763161,0.0009224841853969503,0.25
750,2,0.012883433198529734,0.0007184967261176471,0.0007184967261176471,0.0
750,3,0.014369638177947482,0.0013789194101017457,0.0013789194101017457,0.0
750,4,0.0052536805358110086,0.0006313533514929253,0.0018337743455771832,1.0
750,5,0.008213033127896107,0.0007875530466531098,0.0007875530466531098,0.0
750,6,0.005082812527350272,0.0007087844775973531,0.0007370637259199922,0.03125
750,7,0.013603069839550399,0.0008399306416932838,0.001209007540951241,0.25
750,8,0.008775899877695198,0.0012201352223306947,0.0012201352223306947,0.0
750,9,0.013919409651012661,0.0004670653709344953,0.0004670653709344953,0.0
750,10,0.013370819220495373,0.0003915309350880168,0.0003915309350880168,0.0
750,11,0.005583070810435527,0.0010207680788303951,0.0010207680788303951,0.0
750,12,0.007800167406299119,0.0005019571505965266,0.0005484178342595145,0.0625
750,13,0.011888408965071704,0.0011059163507683857,0.0011059163507683857,0.0
750,14,0.009391691687144618,0.001015059544942041,0.001015059544942041,0.0
750,15,0.006361447068296362,0.0007556602680151006,0.0014384482629502798,0.5
750,16,0.012016656823562495,0.0019286381250020657,0.0019286381250020657,0.0
750,17,0.008147391392858541,0.0004451310560545288,0.0004555235127775647,0.015625
750,18,0.011237140576035788,0.00072171700594906,0.0007468336179986125,0.125
750,19,0.011563214640603517,0.0010465956544136134,0.0012931119833492408,0.125
750,20,0.008475692421491468,0.000783660936860883,0.0011351626009819672,0.25
750,21,0.011172586217282105,0.0006617188204886339,0.0006617188204886339,0.0
750,22,0.00837477534962041,0.0015399066335319595,0.0018505641318365994,0.25
750,23,0.006990743533895092,0.0007829021531713311,0.000787160278396032,0.03125
750,24,0.00799490813492055,0.0008125378172477315,0.0008125378172477315,0.0
750,25,0.011910932034270311,0.0016776400348794355,0.0016776400348794355,0.0
750,26,0.00640096014688847,0.000665691819239082,0.001514002233691725,0.5
750,27,0.009265681930629804,0.0008776209793352679,0.0008776209793352679,0.0
750,28,0.012250969359015809,0.000958056603059291,0.0010884087220478132,0.0625
750,29,0.010624118754797261,0.0009317797941395096,0.0009317797941395096,0.0
750,30,0.008341455891048741,0.0005658716603467667,0.0005658716603467667,0.0
750,31,0.012337669838436009,0.0011538827921096619,0.0022170428366961497,0.25
750,32,0.01172851606015683,0.0011182982641911564,0.0025862286327485674,0.5
750,33,0.004724368132871821,0.0005995129870426589,0.0008153359032014452,0.25
750,34,0.011654685698391183,0.000984715704902896,0.000984715704902896,0.0
750,35,0.010588901942043306,0.0010608973909760069,0.001380622840243218,0.25
750,36,0.011503881259101192,0.001072781902329156,0.001072781902329156,0.0
750,37,0.00895101098690253,0.0010249232908987609,0.0011235606480111558,0.125
750,38,0.013672571999342966,0.0015781468212719418,0.0015781468212719418,0.0
750,39,0.008692476730957195,0.0005488756725926777,0.0005488756725926777,0.0
750,40,0.00730568910099053,0.0007818396666994487,0.0007818396666994487,0.0
750,41,0.013426996073985373,0.0015845948721862804,0.0015845948721862804,0.0
750,42,0.00783946531886423,0.0005560222677286823,0.0009901684636159222,0.25
750,43,0.010236782000811455,0.0022145548499446694,0.0033665264950498708,0.5
750,44,0.010338578657590448,0.0006382145352092436,0.0006382145352092436,0.0
750,45,0.01498519357774853,0.000972242360630425,0.0011422010992569007,0.0625
750,46,0.003618859215275335,0.0011123483397349591,0.0030114134007586443,8.0
750,47,0.0038966147675393217,0.0008620954896997075,0.0008514620081000634,0.0625
750,48,0.007121847321358779,0.0004969032157290267,0.0005282838947047217,0.03125
750,49,0.006655047638817463,0.0007093750841506584,0.0007093750841506584,0.0
800,0,0.011704512029750268,0.0010927557924332056,0.0010948180069624675,0.001953125
800,1,0.009097529221788992,0.0007586673834567262,0.0007586673834567262,0.0
800,2,0.01345323877958885,0.0011270065287680329,0.0012068769335512024,0.0625
800,3,0.013973980990661676,0.0008754670691456478,0.0008754670691456478,0.0
800,4,0.004131842230925533,0.0008151482888354914,0.0009740806086045231,0.5
800,5,0.008303289242630086,0.0004998883827951664,0.0004998883827951664,0.0
800,6,0.012416314574148253,0.0003982435489243953,0.0003982435489243953,0.0
800,7,0.011213073103686298,0.0008959665988028218,0.0008959665988028218,0.0
800,8,0.012938657031251721,0.0006704003822153329,0.0006704003822153329,0.0
800,9,0.011181410967900573,0.0010822729281960513,0.0010822729281960513,0.0
800,10,0.01476839183949547,0.0006086338074660091,0.0014669379619073044,0.25
800,11,0.008138823863623423,0.0012550944800871888,0.0012738953062922805,0.03125
800,12,0.013958260630734855,0.0011318292350038569,0.0016951671886579261,0.25
800,13,0.009978012049202446,0.0013118314569198369,0.0013118314569198369,0.0
800,14,0.00830260417734326,0.0004861232451733901,0.0004861232451733901,0.0
800,15,0.008881809667155072,0.0005693312571530968,0.0005802084516884158,0.015625
